id_leitura,id_ativo,data_hora,temperatura,vibracao,pressao,rpm
LE0000119,ATV001,2026-04-08 18:00:00,59.2,3.84,5.52,1469
LE0000120,ATV001,2026-04-08 21:00:00,59.5,3.43,4.91,1463
LE0000121,ATV001,2026-04-09 00:00:00,58.6,3.48,4.99,1400
LE0000122,ATV001,2026-04-09 03:00:00,53.5,3.74,4.74,1430
LE0000123,ATV001,2026-04-09 06:00:00,55.0,3.11,4.15,1485
LE0000124,ATV001,2026-04-09 09:00:00,49.4,3.63,5.31,1422
LE0000125,ATV001,2026-04-09 12:00:00,53.6,3.56,5.26,1437
LE0000126,ATV001,2026-04-09 15:00:00,58.6,3.67,4.9,1463
LE0000127,ATV001,2026-04-09 18:00:00,55.7,3.6,5.02,1473
LE0000128,ATV001,2026-04-09 21:00:00,57.4,4.36,5.18,1443
LE0000129,ATV001,2026-04-10 00:00:00,57.5,3.28,4.45,1433
LE0000130,ATV001,2026-04-10 03:00:00,54.2,3.32,4.82,1491
LE0000131,ATV001,2026-04-10 06:00:00,50.2,3.3,5.28,1500
LE0000132,ATV001,2026-04-10 09:00:00,51.9,3.34,4.57,1478
LE0000133,ATV001,2026-04-10 12:00:00,51.1,3.32,5.11,1452
LE0000134,ATV001,2026-04-10 15:00:00,56.1,3.98,4.53,1426
LE0000135,ATV001,2026-04-10 18:00:00,56.2,4.08,5.17,1425
LE0000136,ATV001,2026-04-10 21:00:00,61.3,3.41,5.0,1464
LE0000137,ATV001,2026-04-11 00:00:00,56.6,3.34,4.45,1460
LE0000138,ATV001,2026-04-11 03:00:00,55.2,3.82,5.43,1489
LE0000139,ATV001,2026-04-11 06:00:00,54.8,3.49,4.77,1466
LE0000140,ATV001,2026-04-11 09:00:00,50.6,3.93,4.75,1404
LE0000141,ATV001,2026-04-11 12:00:00,54.1,3.81,5.1,1477
LE0000142,ATV001,2026-04-11 15:00:00,58.4,3.24,5.44,1417
LE0000143,ATV001,2026-04-11 18:00:00,56.0,4.34,4.69,1435
LE0000144,ATV001,2026-04-11 21:00:00,60.1,4.46,5.07,1453
LE0000145,ATV001,2026-04-12 00:00:00,59.4,3.65,5.2,1503
LE0000146,ATV001,2026-04-12 03:00:00,58.1,3.76,5.3,1535
LE0000147,ATV001,2026-04-12 06:00:00,52.6,4.04,5.12,1462
LE0000148,ATV001,2026-04-12 09:00:00,51.6,4.09,4.94,1438
LE0000149,ATV001,2026-04-12 12:00:00,55.8,4.24,4.78,1459
LE0000150,ATV001,2026-04-12 15:00:00,57.9,4.75,5.11,1468
LE0000151,ATV001,2026-04-12 18:00:00,60.4,4.03,4.71,1433
LE0000152,ATV001,2026-04-12 21:00:00,61.7,3.85,4.07,1494
LE0000153,ATV001,2026-04-13 00:00:00,59.2,3.69,5.25,1448
LE0000154,ATV001,2026-04-13 03:00:00,58.6,3.96,5.42,1455
LE0000155,ATV001,2026-04-13 06:00:00,56.5,4.24,4.28,1459
LE0000156,ATV001,2026-04-13 09:00:00,54.1,4.93,4.76,1451
LE0000157,ATV001,2026-04-13 12:00:00,59.5,4.16,5.33,1463
LE0000158,ATV001,2026-04-13 15:00:00,59.8,4.47,5.84,1420
LE0000159,ATV001,2026-04-13 18:00:00,59.6,4.43,5.14,1421
LE0000160,ATV001,2026-04-13 21:00:00,63.8,4.9,4.88,1405
LE0000161,ATV001,2026-04-14 00:00:00,60.3,5.42,5.08,1449
LE0000162,ATV001,2026-04-14 03:00:00,61.1,4.4,5.63,1458
LE0000163,ATV001,2026-04-14 06:00:00,59.6,4.46,4.93,1448
LE0000164,ATV001,2026-04-14 09:00:00,55.6,5.05,4.89,1483
LE0000165,ATV001,2026-04-14 12:00:00,59.8,4.97,5.0,1433
LE0000166,ATV001,2026-04-14 15:00:00,61.4,5.43,4.85,1452
LE0000167,ATV001,2026-04-14 18:00:00,64.7,5.04,5.23,1400
LE0000168,ATV001,2026-04-14 21:00:00,67.6,4.76,5.76,1420
LE0000169,ATV001,2026-04-15 00:00:00,63.4,5.15,5.31,1451
LE0000170,ATV001,2026-04-15 03:00:00,60.4,5.38,5.12,1454
LE0000171,ATV001,2026-04-15 06:00:00,58.1,5.34,5.11,1420
LE0000172,ATV001,2026-04-15 09:00:00,57.5,5.29,4.68,1426
LE0000173,ATV001,2026-04-15 12:00:00,60.0,5.54,5.54,1383
LE0000174,ATV001,2026-04-15 15:00:00,63.2,5.63,5.21,1416
LE0000175,ATV001,2026-04-15 18:00:00,65.7,5.76,5.19,1452
LE0000176,ATV001,2026-04-15 21:00:00,67.9,5.56,6.37,1442
LE0000177,ATV001,2026-04-16 00:00:00,65.8,5.34,5.37,1439
LE0000178,ATV001,2026-04-16 03:00:00,66.1,5.51,5.01,1425
LE0000179,ATV001,2026-04-16 06:00:00,61.2,5.94,5.13,1423
LE0000180,ATV001,2026-04-16 09:00:00,65.5,5.29,5.69,1403
LE0000181,ATV001,2026-04-16 12:00:00,63.2,5.77,5.34,1441
LE0000182,ATV001,2026-04-16 15:00:00,63.4,5.56,4.8,1432
LE0000183,ATV001,2026-04-16 18:00:00,65.7,5.77,5.64,1434
LE0000184,ATV001,2026-04-16 21:00:00,69.5,6.27,5.09,1403
LE0000185,ATV001,2026-04-17 00:00:00,67.6,5.96,5.99,1355
LE0000186,ATV001,2026-04-17 03:00:00,67.1,5.97,5.72,1449
LE0000187,ATV001,2026-04-17 06:00:00,64.7,5.54,5.2,1402
LE0000188,ATV001,2026-04-17 09:00:00,63.1,6.35,5.81,1390
LE0000189,ATV001,2026-04-17 12:00:00,63.1,6.38,5.39,1434
LE0000190,ATV001,2026-04-17 15:00:00,64.6,6.97,5.68,1402
LE0000191,ATV001,2026-04-17 18:00:00,69.0,6.18,5.56,1443
LE0000192,ATV001,2026-04-17 21:00:00,72.4,6.43,5.1,1429
LE0000193,ATV001,2026-04-18 00:00:00,70.7,6.51,5.18,1430
LE0000194,ATV001,2026-04-18 03:00:00,66.3,7.04,5.78,1370
LE0000195,ATV001,2026-04-18 06:00:00,66.6,6.52,5.31,1444
LE0000196,ATV001,2026-04-18 09:00:00,66.3,6.72,5.3,1415
LE0000197,ATV001,2026-04-18 12:00:00,65.5,6.91,5.11,1396
LE0000198,ATV001,2026-04-18 15:00:00,69.8,6.83,5.61,1410
LE0000199,ATV001,2026-04-18 18:00:00,72.3,6.68,6.19,1353
LE0000200,ATV001,2026-04-18 21:00:00,71.6,6.98,5.1,1416
LE0000201,ATV001,2026-04-19 00:00:00,73.5,7.36,5.5,1373
LE0000202,ATV001,2026-04-19 03:00:00,71.8,6.7,5.99,1363
LE0000203,ATV001,2026-04-19 06:00:00,70.7,7.18,5.48,1357
LE0000204,ATV001,2026-04-19 09:00:00,70.0,6.96,5.68,1432
LE0000205,ATV001,2026-04-19 12:00:00,67.3,7.7,5.16,1381
LE0000206,ATV001,2026-04-19 15:00:00,70.7,6.82,5.69,1442
LE0000207,ATV001,2026-04-19 18:00:00,75.7,7.23,5.48,1381
LE0000208,ATV001,2026-04-19 21:00:00,77.0,7.64,5.9,1346
LE0000209,ATV001,2026-04-20 00:00:00,76.4,8.13,5.99,1362
LE0000210,ATV001,2026-04-20 03:00:00,79.9,7.63,6.49,1430
LE0000211,ATV001,2026-04-20 06:00:00,72.5,7.54,5.79,1388
LE0000212,ATV001,2026-04-20 09:00:00,72.8,8.47,5.72,1376
LE0000213,ATV001,2026-04-20 12:00:00,73.8,7.38,5.68,1395
LE0000214,ATV001,2026-04-20 15:00:00,76.0,7.2,5.5,1404
LE0000215,ATV001,2026-04-20 18:00:00,77.1,8.2,5.75,1421
LE0000216,ATV001,2026-04-20 21:00:00,80.2,7.95,5.54,1429
LE0000217,ATV001,2026-04-21 00:00:00,77.1,7.85,5.72,1376
LE0000218,ATV001,2026-04-21 03:00:00,76.0,8.54,6.13,1347
LE0000219,ATV001,2026-04-21 06:00:00,73.6,8.45,5.33,1372
LE0000220,ATV001,2026-04-21 09:00:00,73.9,8.25,6.09,1391
LE0000221,ATV001,2026-04-21 12:00:00,79.0,8.08,6.16,1354
LE0000222,ATV001,2026-04-21 15:00:00,74.8,8.92,5.67,1353
LE0000223,ATV001,2026-04-21 18:00:00,81.7,8.92,4.98,1390
LE0000224,ATV001,2026-04-21 21:00:00,79.2,8.74,5.53,1377
LE0000225,ATV001,2026-04-22 00:00:00,80.5,9.51,6.2,1378
LE0000226,ATV001,2026-04-22 03:00:00,56.8,3.13,4.99,1428
LE0000227,ATV001,2026-04-22 06:00:00,52.8,2.97,4.65,1443
LE0000228,ATV001,2026-04-22 09:00:00,49.9,3.26,4.82,1423
LE0000229,ATV001,2026-04-22 12:00:00,51.5,3.48,5.29,1476
LE0000230,ATV001,2026-04-22 15:00:00,56.1,3.59,5.19,1480
LE0000231,ATV001,2026-04-22 18:00:00,56.1,3.42,4.92,1396
LE0000232,ATV001,2026-04-22 21:00:00,58.7,3.62,4.87,1423
LE0000233,ATV001,2026-04-23 00:00:00,57.4,3.06,4.86,1407
LE0000234,ATV001,2026-04-23 03:00:00,53.9,4.01,4.68,1431
LE0000235,ATV001,2026-04-23 06:00:00,56.2,3.47,5.57,1448
LE0000236,ATV001,2026-04-23 09:00:00,52.7,3.89,4.89,1408
LE0000237,ATV001,2026-04-23 12:00:00,49.3,3.62,5.43,1423
LE0000238,ATV001,2026-04-23 15:00:00,55.3,3.66,5.53,1421
LE0000239,ATV001,2026-04-23 18:00:00,56.2,3.7,5.35,1456
LE0000240,ATV001,2026-04-23 21:00:00,59.7,3.66,4.85,1452
LE0000721,ATV002,2026-03-25 00:00:00,63.4,2.29,1.5,1798
LE0000722,ATV002,2026-03-25 03:00:00,60.9,2.32,1.49,1720
LE0000723,ATV002,2026-03-25 06:00:00,61.1,3.01,1.63,1774
LE0000724,ATV002,2026-03-25 09:00:00,62.0,2.5,1.39,1751
LE0000725,ATV002,2026-03-25 12:00:00,56.9,2.7,1.42,1809
LE0000726,ATV002,2026-03-25 15:00:00,64.0,2.3,1.61,1818
LE0000727,ATV002,2026-03-25 18:00:00,66.7,2.31,1.44,1706
LE0000728,ATV002,2026-03-25 21:00:00,71.6,2.77,1.59,1779
LE0000729,ATV002,2026-03-26 00:00:00,67.0,2.16,1.68,1820
LE0000730,ATV002,2026-03-26 03:00:00,65.7,2.4,1.46,1773
LE0000731,ATV002,2026-03-26 06:00:00,62.5,2.51,1.57,1806
LE0000732,ATV002,2026-03-26 09:00:00,56.9,2.53,1.38,1793
LE0000733,ATV002,2026-03-26 12:00:00,63.7,2.46,1.58,1792
LE0000734,ATV002,2026-03-26 15:00:00,65.4,2.6,1.52,1770
LE0000735,ATV002,2026-03-26 18:00:00,68.7,2.67,1.55,1737
LE0000736,ATV002,2026-03-26 21:00:00,76.6,2.68,1.43,1740
LE0000737,ATV002,2026-03-27 00:00:00,63.7,2.25,1.33,1805
LE0000738,ATV002,2026-03-27 03:00:00,68.4,2.43,1.55,1781
LE0000739,ATV002,2026-03-27 06:00:00,61.7,2.8,1.28,1775
LE0000740,ATV002,2026-03-27 09:00:00,61.7,2.72,1.47,1765
LE0000741,ATV002,2026-03-27 12:00:00,62.2,2.16,1.6,1769
LE0000742,ATV002,2026-03-27 15:00:00,64.2,2.59,1.52,1817
LE0000743,ATV002,2026-03-27 18:00:00,66.6,2.01,1.7,1768
LE0000744,ATV002,2026-03-27 21:00:00,69.5,2.51,1.61,1732
LE0000745,ATV002,2026-03-28 00:00:00,64.8,2.97,1.43,1806
LE0000746,ATV002,2026-03-28 03:00:00,66.5,2.26,1.5,1773
LE0000747,ATV002,2026-03-28 06:00:00,61.4,2.29,1.5,1781
LE0000748,ATV002,2026-03-28 09:00:00,58.9,2.69,1.33,1837
LE0000749,ATV002,2026-03-28 12:00:00,61.4,2.11,1.4,1779
LE0000750,ATV002,2026-03-28 15:00:00,67.5,2.34,1.44,1790
LE0000751,ATV002,2026-03-28 18:00:00,66.7,2.65,1.29,1738
LE0000752,ATV002,2026-03-28 21:00:00,69.6,2.34,1.5,1772
LE0000753,ATV002,2026-03-29 00:00:00,66.3,2.44,1.47,1802
LE0000754,ATV002,2026-03-29 03:00:00,66.5,2.69,1.32,1725
LE0000755,ATV002,2026-03-29 06:00:00,63.6,2.61,1.54,1787
LE0000756,ATV002,2026-03-29 09:00:00,64.7,2.57,1.58,1784
LE0000757,ATV002,2026-03-29 12:00:00,61.9,2.42,1.52,1781
LE0000758,ATV002,2026-03-29 15:00:00,66.3,2.59,1.47,1817
LE0000759,ATV002,2026-03-29 18:00:00,67.9,2.47,1.56,1792
LE0000760,ATV002,2026-03-29 21:00:00,71.4,2.61,1.57,1833
LE0000761,ATV002,2026-03-30 00:00:00,66.4,2.38,1.53,1745
LE0000762,ATV002,2026-03-30 03:00:00,66.5,2.45,1.41,1785
LE0000763,ATV002,2026-03-30 06:00:00,61.9,2.25,1.53,1783
LE0000764,ATV002,2026-03-30 09:00:00,61.0,2.49,1.63,1742
LE0000765,ATV002,2026-03-30 12:00:00,62.4,2.3,1.44,1814
LE0000766,ATV002,2026-03-30 15:00:00,65.5,2.22,1.72,1863
LE0000767,ATV002,2026-03-30 18:00:00,67.5,2.56,1.44,1779
LE0000768,ATV002,2026-03-30 21:00:00,69.3,2.55,1.5,1798
LE0000769,ATV002,2026-03-31 00:00:00,70.8,2.7,1.43,1783
LE0000770,ATV002,2026-03-31 03:00:00,66.9,2.39,1.52,1755
LE0000771,ATV002,2026-03-31 06:00:00,63.9,2.6,1.32,1715
LE0000772,ATV002,2026-03-31 09:00:00,60.2,2.64,1.44,1755
LE0000773,ATV002,2026-03-31 12:00:00,60.5,2.61,1.39,1730
LE0000774,ATV002,2026-03-31 15:00:00,66.9,2.29,1.51,1841
LE0000775,ATV002,2026-03-31 18:00:00,69.5,2.54,1.6,1776
LE0000776,ATV002,2026-03-31 21:00:00,71.8,2.59,1.57,1768
LE0000777,ATV002,2026-04-01 00:00:00,66.6,2.5,1.25,1812
LE0000778,ATV002,2026-04-01 03:00:00,64.6,1.98,1.71,1740
LE0000779,ATV002,2026-04-01 06:00:00,59.0,2.54,1.53,1753
LE0000780,ATV002,2026-04-01 09:00:00,60.3,3.05,1.42,1782
LE0000781,ATV002,2026-04-01 12:00:00,64.2,2.41,1.52,1817
LE0000782,ATV002,2026-04-01 15:00:00,64.1,2.32,1.52,1798
LE0000783,ATV002,2026-04-01 18:00:00,69.0,2.59,1.43,1789
LE0000784,ATV002,2026-04-01 21:00:00,68.5,2.58,1.52,1783
LE0000785,ATV002,2026-04-02 00:00:00,68.4,2.8,1.44,1794
LE0000786,ATV002,2026-04-02 03:00:00,62.8,2.19,1.46,1787
LE0000787,ATV002,2026-04-02 06:00:00,62.4,2.68,1.43,1743
LE0000788,ATV002,2026-04-02 09:00:00,55.3,2.65,1.35,1782
LE0000789,ATV002,2026-04-02 12:00:00,61.9,2.46,1.52,1742
LE0000790,ATV002,2026-04-02 15:00:00,61.8,2.58,1.56,1783
LE0000791,ATV002,2026-04-02 18:00:00,70.1,2.76,1.55,1763
LE0000792,ATV002,2026-04-02 21:00:00,70.4,2.72,1.59,1870
LE0000793,ATV002,2026-04-03 00:00:00,68.7,2.21,1.53,1779
LE0000794,ATV002,2026-04-03 03:00:00,68.0,2.71,1.44,1730
LE0000795,ATV002,2026-04-03 06:00:00,60.4,2.48,1.59,1775
LE0000796,ATV002,2026-04-03 09:00:00,64.5,2.52,1.36,1798
LE0000797,ATV002,2026-04-03 12:00:00,64.1,2.52,1.41,1840
LE0000798,ATV002,2026-04-03 15:00:00,64.5,2.46,1.4,1759
LE0000799,ATV002,2026-04-03 18:00:00,70.0,2.8,1.61,1724
LE0000800,ATV002,2026-04-03 21:00:00,66.7,2.48,1.6,1809
LE0000801,ATV002,2026-04-04 00:00:00,66.1,2.22,1.55,1731
LE0000802,ATV002,2026-04-04 03:00:00,63.8,2.4,1.61,1764
LE0000803,ATV002,2026-04-04 06:00:00,61.2,2.54,1.41,1771
LE0000804,ATV002,2026-04-04 09:00:00,59.0,2.81,1.54,1778
LE0000805,ATV002,2026-04-04 12:00:00,64.6,2.65,1.49,1805
LE0000806,ATV002,2026-04-04 15:00:00,64.5,2.29,1.59,1756
LE0000807,ATV002,2026-04-04 18:00:00,68.4,3.12,1.49,1770
LE0000808,ATV002,2026-04-04 21:00:00,67.8,2.57,1.46,1779
LE0000809,ATV002,2026-04-05 00:00:00,64.2,2.82,1.56,1785
LE0000810,ATV002,2026-04-05 03:00:00,65.5,2.46,1.59,1783
LE0000811,ATV002,2026-04-05 06:00:00,58.5,2.63,1.43,1796
LE0000812,ATV002,2026-04-05 09:00:00,61.0,2.71,1.49,1810
LE0000813,ATV002,2026-04-05 12:00:00,59.6,2.8,1.39,1794
LE0000814,ATV002,2026-04-05 15:00:00,68.9,2.76,1.24,1796
LE0000815,ATV002,2026-04-05 18:00:00,69.5,2.72,1.52,1724
LE0000816,ATV002,2026-04-05 21:00:00,69.1,2.42,1.56,1782
LE0000817,ATV002,2026-04-06 00:00:00,70.2,2.36,1.53,1797
LE0000818,ATV002,2026-04-06 03:00:00,63.3,2.58,1.3,1806
LE0000819,ATV002,2026-04-06 06:00:00,63.3,2.73,1.46,1755
LE0000820,ATV002,2026-04-06 09:00:00,61.5,2.44,1.27,1757
LE0000821,ATV002,2026-04-06 12:00:00,62.8,2.77,1.64,1760
LE0000822,ATV002,2026-04-06 15:00:00,67.5,2.86,1.39,1799
LE0000823,ATV002,2026-04-06 18:00:00,69.2,2.27,1.63,1817
LE0000824,ATV002,2026-04-06 21:00:00,69.5,2.29,1.6,1765
LE0000825,ATV002,2026-04-07 00:00:00,64.5,2.46,1.41,1812
LE0000826,ATV002,2026-04-07 03:00:00,63.1,2.58,1.38,1784
LE0000827,ATV002,2026-04-07 06:00:00,62.0,2.37,1.54,1776
LE0000828,ATV002,2026-04-07 09:00:00,61.3,2.84,1.41,1772
LE0000829,ATV002,2026-04-07 12:00:00,60.0,2.61,1.51,1807
LE0000830,ATV002,2026-04-07 15:00:00,69.7,2.51,1.45,1792
LE0000831,ATV002,2026-04-07 18:00:00,70.7,2.14,1.31,1861
LE0000832,ATV002,2026-04-07 21:00:00,70.1,2.17,1.27,1750
LE0000833,ATV002,2026-04-08 00:00:00,67.9,2.57,1.52,1798
LE0000834,ATV002,2026-04-08 03:00:00,64.6,1.97,1.44,1761
LE0000835,ATV002,2026-04-08 06:00:00,60.4,2.75,1.44,1749
LE0000836,ATV002,2026-04-08 09:00:00,61.3,2.46,1.57,1780
LE0000837,ATV002,2026-04-08 12:00:00,62.7,3.31,1.62,1785
